ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,id1_dom_result,id2_dom_result,id3_dom_result,id4_dom_result,id5_dom_result,id6_dom_result,id7_dom_result,id8_dom_result,id9_dom_result,id10_dom_result,id11_dom_result,id12_dom_result,id13_dom_result,id14_dom_result,id15_dom_result,id16_dom_result,id17_dom_result,id18_dom_result,id19_dom_result,id20_dom_result,id1_muscd_result,id2_muscd_result,id3_muscd_result,id4_muscd_result,id5_muscd_result,id6_muscd_result,id7_muscd_result,id8_muscd_result,id9_muscd_result,id10_muscd_result,id11_muscd_result,id12_muscd_result,id13_muscd_result,id14_muscd_result,id15_muscd_result,id16_muscd_result,id17_muscd_result,id18_muscd_result,id19_muscd_result,id20_muscd_result,id1_musca_result,id2_musca_result,id3_musca_result,id4_musca_result,id5_musca_result,id6_musca_result,id7_musca_result,id8_musca_result,id9_musca_result,id10_musca_result,id11_musca_result,id12_musca_result,id13_musca_result,id14_musca_result,id15_musca_result,id16_musca_result,id17_musca_result,id18_musca_result,id19_musca_result,id20_musca_result,id,Q1,Q2,Q3,Q4_1,Q5,Q6,Q6_TEXT,Instruction,D1_10000053,D2_CM2017188,D3_10000008,D4_10000125,D5_10000017,D6_10000130,D7_CM2017160,D8_10000092,D9_CM2017159,D10_10000014,D11_10000073,D12_10000101,D13_10000104,D14_CM2017169,D15_CM2017153,D16_CM2017158,D17_CM2017162,D18_CM2017164,D19_10000072,D20_CM2017165,M1_10000053,M2_CM2017188,M3_10000008,M4_10000125,M5_10000017,M6_10000130,M7_CM2017160,M8_10000092,M9_CM2017159,M10_10000014,M11_10000073,M12_10000101,M13_10000104,M14_CM2017169,M15_CM2017153,M16_CM2017158,M17_CM2017162,M18_CM2017164,M19_10000072,M20_CM2017165,M1_10000053,M2_CM2017188,M3_10000008,M4_10000125,M5_10000017,M6_10000130,M7_CM2017160,M8_10000092,M9_CM2017159,M10_10000014,M11_10000073,M12_10000101,M13_10000104,M14_CM2017169,M15_CM2017153,M16_CM2017158,M17_CM2017162,M18_CM2017164,M19_10000072,M20_CM2017165,RO-BR-FL_79,RO-BR-FL_76,RO-BR-FL_77,RO-BR-FL_78,LocationLatitude,LocationLongitude,LocationAccuracy
R_1nUeGQZ4WL45ey3,Default Response Set,121.44.15.239,2021-05-16 13:30:31,2021-05-16 13:59:34,,,,,1,0,9,6,2,7,7,12,4,12,5,12,6,5,12,10,7,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12,12,9,12,12,12,12,12,12,2,2,6,11,12,12,5,10,7,8,10,6,8,9,7,12,9,12,12,12,53614,1,1,1,20,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_78|FL_76|FL_81,D4_A|D1_A|D19_A|D2_A|D5_A|D16_A|D9_A|D18_A|D7_A|D20_A|D12_A|D6_A|D13_A|D3_A|D11_A|D17_A|D14_A|D8_A|D15_A|D10_A,M3_D|M18_D|M20_D|M9_D|M11_D|M2_D|M17_D|M4_D|M13_D|M1_D|M6_D|M14_D|M8_D|M16_D|M5_D|M10_D|M15_D|M7_D|M19_D|M12_D,M4_A|M18_A|M14_A|M3_A|M20_A|M11_A|M17_A|M15_A|M12_A|M19_A|M1_A|M10_A|M5_A|M16_A|M13_A|M7_A|M2_A|M8_A|M9_A|M6_A,-33.856292724609375,151.21218872070312,-1
R_3no8s64pVakyKZX,Default Response Set,101.190.87.5,2021-05-13 17:09:46,2021-05-16 16:51:58,,,,,1,0,6,12,1,8,6,12,4,11,9,9,10,3,4,7,2,12,11,8,12,3,12,12,12,7,12,12,12,12,12,12,11,6,12,12,9,12,10,12,12,8,5,7,10,10,7,7,6,9,11,9,2,3,9,4,1,10,9,9,10,4,53944,1,2,1,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_78,D4_A|D11_A|D6_A|D7_A|D8_A|D20_A|D17_A|D2_A|D19_A|D9_A|D14_A|D16_A|D10_A|D3_A|D18_A|D5_A|D1_A|D12_A|D15_A|D13_A,M14_D|M5_D|M20_D|M4_D|M1_D|M3_D|M17_D|M11_D|M6_D|M18_D|M16_D|M10_D|M8_D|M19_D|M2_D|M13_D|M7_D|M12_D|M9_D|M15_D,M17_A|M9_A|M12_A|M5_A|M14_A|M3_A|M16_A|M10_A|M18_A|M4_A|M8_A|M6_A|M11_A|M7_A|M2_A|M20_A|M19_A|M15_A|M1_A|M13_A,-34.01310729980469,151.07769775390625,-1
R_2YhrcThVAQDcDIJ,Default Response Set,49.194.111.227,2021-05-16 19:00:14,2021-05-16 19:00:39,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53868,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_2DZbwHQKT4Z54nx,Default Response Set,49.3.109.34,2021-05-16 22:01:21,2021-05-16 22:02:22,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54195,1,6,1,0,2,7,CAUCASIAN AND EAST ASAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_23UI2zdEZoMykJQ,Default Response Set,49.179.180.164,2021-05-16 23:08:16,2021-05-16 23:26:18,,,,,1,0,6,5,3,8,12,11,10,12,12,12,10,12,7,12,10,12,12,12,12,7,12,12,12,12,12,12,12,12,12,10,12,12,8,12,12,7,12,12,12,6,0,12,12,8,12,12,3,12,5,6,12,4,12,12,12,6,12,12,12,2,55571,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_76|FL_77|FL_81,D1_A|D17_A|D10_A|D8_A|D18_A|D12_A|D14_A|D5_A|D19_A|D20_A|D11_A|D16_A|D9_A|D3_A|D7_A|D6_A|D13_A|D4_A|D15_A|D2_A,M20_D|M9_D|M7_D|M18_D|M6_D|M4_D|M19_D|M5_D|M15_D|M1_D|M17_D|M8_D|M2_D|M12_D|M10_D|M3_D|M11_D|M13_D|M14_D|M16_D,M8_A|M13_A|M6_A|M19_A|M9_A|M4_A|M3_A|M2_A|M20_A|M14_A|M11_A|M15_A|M17_A|M1_A|M5_A|M12_A|M10_A|M18_A|M7_A|M16_A,-33.856292724609375,151.21218872070312,-1
R_2cioXgaF7VUtX5j,Default Response Set,120.156.113.121,2021-05-16 23:55:09,2021-05-16 23:55:50,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54834,1,2,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_1Q5YVqLXb9a4zqG,Default Response Set,124.150.72.23,2021-05-16 14:49:23,2021-05-17 09:49:17,,,,,1,0,12,12,4,10,12,12,12,12,12,12,9,3,12,12,6,12,10,12,10,10,9,10,11,12,8,12,10,12,8,12,10,7,9,9,11,12,12,1,12,9,12,9,8,12,10,12,8,12,7,12,12,3,10,8,5,12,11,11,12,12,57872,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_81|FL_78|FL_76,D1_A|D2_A|D9_A|D10_A|D12_A|D4_A|D17_A|D14_A|D5_A|D15_A|D6_A|D13_A|D11_A|D3_A|D16_A|D19_A|D7_A|D20_A|D18_A|D8_A,M17_D|M10_D|M16_D|M6_D|M1_D|M11_D|M8_D|M9_D|M2_D|M13_D|M15_D|M20_D|M4_D|M14_D|M3_D|M5_D|M19_D|M18_D|M7_D|M12_D,M18_A|M13_A|M7_A|M12_A|M9_A|M14_A|M19_A|M2_A|M20_A|M17_A|M15_A|M3_A|M10_A|M8_A|M11_A|M5_A|M4_A|M6_A|M16_A|M1_A,-33.87150573730469,151.20059204101562,-1
R_1mx6ul4R9YRQA8G,Default Response Set,220.236.90.47,2021-05-17 10:57:46,2021-05-17 11:17:42,,,,,1,0,9,12,11,11,9,11,11,11,12,12,10,8,11,12,12,12,12,12,12,10,11,11,12,11,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,12,12,12,11,11,12,12,7,9,9,12,11,7,9,10,7,12,12,12,12,8,54269,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_81|FL_77|FL_76|FL_78,D6_A|D1_A|D19_A|D8_A|D12_A|D15_A|D20_A|D17_A|D4_A|D13_A|D5_A|D2_A|D18_A|D14_A|D16_A|D10_A|D3_A|D11_A|D9_A|D7_A,M4_D|M14_D|M19_D|M7_D|M12_D|M20_D|M17_D|M13_D|M11_D|M5_D|M16_D|M10_D|M1_D|M18_D|M3_D|M9_D|M2_D|M15_D|M6_D|M8_D,M12_A|M2_A|M5_A|M17_A|M14_A|M15_A|M19_A|M3_A|M4_A|M16_A|M6_A|M20_A|M9_A|M1_A|M7_A|M11_A|M18_A|M10_A|M13_A|M8_A,-33.43719482421875,151.35940551757812,-1
R_1oklt8EFglpw4Yu,Default Response Set,101.114.50.247,2021-05-17 11:25:24,2021-05-17 11:58:21,,,,,1,0,11,11,12,8,11,9,11,1,11,12,12,8,12,12,3,12,10,9,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,10,12,11,12,12,12,12,12,11,11,12,12,10,11,12,12,12,12,12,11,11,12,53905,1,1,1,1,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_76|FL_81|FL_78,D14_A|D17_A|D19_A|D15_A|D18_A|D4_A|D2_A|D5_A|D12_A|D16_A|D10_A|D6_A|D9_A|D3_A|D7_A|D13_A|D20_A|D11_A|D1_A|D8_A,M19_D|M18_D|M4_D|M2_D|M7_D|M16_D|M6_D|M11_D|M10_D|M17_D|M15_D|M1_D|M8_D|M9_D|M14_D|M13_D|M20_D|M12_D|M3_D|M5_D,M18_A|M10_A|M1_A|M9_A|M13_A|M2_A|M15_A|M20_A|M4_A|M7_A|M6_A|M17_A|M5_A|M19_A|M3_A|M11_A|M12_A|M8_A|M14_A|M16_A,-33.856292724609375,151.21218872070312,-1
R_1mrpTYKEH9sYfMK,Default Response Set,119.18.1.109,2021-05-17 12:13:22,2021-05-17 12:14:05,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54883,1,3,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_4ZTDp5UsRKQpN2V,Default Response Set,129.78.56.151,2021-05-17 12:13:49,2021-05-17 12:14:09,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53720,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_2sbW1ff5vT3Prur,Default Response Set,137.111.13.126,2021-05-17 11:40:16,2021-05-17 12:16:51,,,,,1,0,10,9,3,11,12,9,12,12,12,12,9,1,9,12,5,12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,7,8,8,11,8,9,11,10,12,10,0,7,4,1,11,10,12,12,5,55603,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_81|FL_77|FL_78|FL_76,D18_A|D17_A|D1_A|D11_A|D10_A|D2_A|D14_A|D16_A|D19_A|D6_A|D15_A|D7_A|D3_A|D5_A|D9_A|D4_A|D20_A|D12_A|D13_A|D8_A,M16_D|M12_D|M8_D|M19_D|M13_D|M14_D|M1_D|M6_D|M15_D|M5_D|M20_D|M10_D|M7_D|M3_D|M17_D|M11_D|M2_D|M4_D|M18_D|M9_D,M10_A|M6_A|M2_A|M17_A|M18_A|M15_A|M13_A|M5_A|M16_A|M12_A|M14_A|M3_A|M8_A|M19_A|M1_A|M9_A|M4_A|M20_A|M11_A|M7_A,-33.7716064453125,151.11380004882812,-1
R_2VC2fLdIvDu0aDU,Default Response Set,119.18.1.109,2021-05-17 12:26:13,2021-05-17 12:26:30,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54883,1,3,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_10BGli1E2x7mycr,Default Response Set,49.2.58.190,2021-05-17 12:54:02,2021-05-17 13:04:13,,,,,1,0,12,11,7,10,11,12,12,12,11,12,11,4,11,11,11,12,12,12,10,12,12,12,12,9,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,11,11,12,12,12,11,11,12,11,11,11,11,10,12,11,12,11,11,53955,1,8,1,1,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_81|FL_78|FL_76,D18_A|D19_A|D9_A|D12_A|D3_A|D8_A|D13_A|D11_A|D7_A|D2_A|D10_A|D17_A|D6_A|D5_A|D15_A|D20_A|D4_A|D16_A|D1_A|D14_A,M3_D|M4_D|M11_D|M17_D|M10_D|M9_D|M20_D|M1_D|M8_D|M18_D|M6_D|M2_D|M7_D|M16_D|M19_D|M14_D|M13_D|M5_D|M15_D|M12_D,M18_A|M20_A|M4_A|M1_A|M11_A|M2_A|M13_A|M12_A|M17_A|M8_A|M10_A|M14_A|M5_A|M19_A|M6_A|M7_A|M15_A|M9_A|M3_A|M16_A,-33.856292724609375,151.21218872070312,-1
R_3QJbQwfsArInrCx,Default Response Set,1.40.253.68,2021-05-17 14:58:15,2021-05-17 14:58:24,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53790,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.77220153808594,150.90469360351562,-1
R_pQXo74lJrcn3osN,Default Response Set,60.241.109.210,2021-05-17 15:57:09,2021-05-17 16:04:48,,,,,1,0,12,,12,,12,,,12,5,,12,8,12,10,9,12,,,,,12,12,9,12,12,12,12,10,12,,12,12,,12,12,12,12,2,12,,12,12,12,12,12,12,12,12,12,12,10,12,12,12,5,12,12,3,12,12,54178,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_78|FL_81,D9_A|D12_A|D18_A|D20_A|D6_A|D2_A|D19_A|D10_A|D4_A|D17_A|D13_A|D16_A|D1_A|D8_A|D3_A|D11_A|D15_A|D7_A|D14_A|D5_A,M19_D|M4_D|M1_D|M8_D|M20_D|M18_D|M10_D|M13_D|M3_D|M6_D|M12_D|M11_D|M7_D|M2_D|M17_D|M14_D|M15_D|M9_D|M5_D|M16_D,M4_A|M6_A|M14_A|M10_A|M13_A|M12_A|M3_A|M7_A|M8_A|M9_A|M18_A|M17_A|M11_A|M15_A|M16_A|M19_A|M2_A|M5_A|M20_A|M1_A,-33.70640563964844,150.9595947265625,-1
R_1oGztlgwFunJXfp,Default Response Set,220.238.133.193,2021-05-17 16:17:04,2021-05-17 16:17:58,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54101,1,1,1,0,2,7,"Half Aus, Half Lebanese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_3jcXIXhIWW1B52s,Default Response Set,137.111.13.126,2021-05-17 16:02:38,2021-05-17 16:21:07,,,,,1,0,9,12,4,12,12,12,12,12,12,12,12,2,12,12,9,12,12,12,12,12,10,8,8,12,12,12,12,12,12,12,12,0,12,12,9,12,12,12,12,5,9,12,10,10,12,9,12,12,12,12,12,3,12,10,7,12,9,12,12,12,54733,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_81|FL_76|FL_78,D4_A|D8_A|D2_A|D5_A|D12_A|D14_A|D7_A|D1_A|D17_A|D6_A|D15_A|D10_A|D9_A|D20_A|D18_A|D13_A|D16_A|D19_A|D11_A|D3_A,M9_D|M15_D|M10_D|M12_D|M11_D|M1_D|M13_D|M4_D|M20_D|M6_D|M17_D|M16_D|M2_D|M14_D|M18_D|M19_D|M3_D|M5_D|M7_D|M8_D,M12_A|M16_A|M3_A|M11_A|M9_A|M6_A|M2_A|M14_A|M10_A|M5_A|M20_A|M19_A|M18_A|M1_A|M8_A|M7_A|M13_A|M15_A|M4_A|M17_A,-33.7716064453125,151.11380004882812,-1
R_3MzHg3P2ZbuvSy0,Default Response Set,114.75.253.231,2021-05-17 19:22:05,2021-05-17 19:35:31,,,,,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,53449,1,2,1,20,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_81|FL_78,D18_A|D12_A|D15_A|D11_A|D4_A|D6_A|D1_A|D20_A|D13_A|D3_A|D8_A|D19_A|D5_A|D9_A|D14_A|D10_A|D17_A|D2_A|D7_A|D16_A,M19_D|M11_D|M2_D|M13_D|M14_D|M10_D|M6_D|M20_D|M9_D|M18_D|M7_D|M16_D|M8_D|M5_D|M4_D|M15_D|M12_D|M3_D|M17_D|M1_D,M9_A|M4_A|M14_A|M17_A|M8_A|M11_A|M7_A|M12_A|M20_A|M19_A|M6_A|M5_A|M13_A|M16_A|M15_A|M10_A|M2_A|M18_A|M3_A|M1_A,-33.856292724609375,151.21218872070312,-1
R_1jkBmDO2pE87pjc,Default Response Set,120.150.202.103,2021-05-17 20:10:49,2021-05-17 20:25:36,,,,,1,0,6,7,5,5,3,9,4,9,11,10,8,12,6,6,11,10,10,10,9,5,12,12,12,12,12,11,12,12,12,12,8,12,8,12,12,12,12,12,1,12,12,2,12,7,8,11,11,5,1,11,1,2,5,8,10,6,2,3,6,5,54335,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_78|FL_81|FL_77,D14_A|D11_A|D13_A|D8_A|D10_A|D9_A|D4_A|D20_A|D7_A|D6_A|D15_A|D3_A|D1_A|D12_A|D18_A|D17_A|D16_A|D5_A|D19_A|D2_A,M11_D|M13_D|M15_D|M10_D|M4_D|M20_D|M14_D|M18_D|M6_D|M7_D|M2_D|M16_D|M5_D|M1_D|M19_D|M9_D|M12_D|M8_D|M17_D|M3_D,M13_A|M20_A|M17_A|M9_A|M15_A|M16_A|M10_A|M8_A|M2_A|M14_A|M3_A|M6_A|M19_A|M11_A|M1_A|M18_A|M4_A|M5_A|M12_A|M7_A,-33.856292724609375,151.21218872070312,-1
R_2PnXR2Pbm73BoPb,Default Response Set,120.153.165.85,2021-05-17 21:53:44,2021-05-17 23:59:18,,,,,1,0,10,11,8,11,12,11,10,10,11,12,9,9,10,9,7,12,12,11,12,8,9,12,9,10,10,8,12,12,10,12,10,6,12,12,6,11,12,12,12,8,10,10,10,11,12,11,10,12,10,12,10,5,11,8,7,12,12,12,12,7,55264,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_77|FL_76|FL_81,D1_A|D5_A|D16_A|D13_A|D2_A|D12_A|D10_A|D4_A|D14_A|D11_A|D8_A|D6_A|D20_A|D15_A|D17_A|D3_A|D19_A|D7_A|D9_A|D18_A,M19_D|M6_D|M16_D|M8_D|M11_D|M18_D|M15_D|M3_D|M9_D|M1_D|M5_D|M12_D|M20_D|M4_D|M13_D|M14_D|M10_D|M7_D|M2_D|M17_D,M15_A|M14_A|M17_A|M5_A|M16_A|M6_A|M19_A|M2_A|M8_A|M20_A|M9_A|M13_A|M3_A|M12_A|M11_A|M7_A|M18_A|M10_A|M1_A|M4_A,-33.75480651855469,150.98208618164062,-1
R_9LBVlMCdhyIDMYx,Default Response Set,220.245.171.44,2021-05-18 00:48:00,2021-05-18 00:48:55,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54400,1,3,1,24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_2yfuNUJzsgXomHm,Default Response Set,61.68.140.42,2021-05-18 08:24:32,2021-05-18 08:26:18,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55544,1,1,1,0,2,7,Mixed West African and Australian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_28D1BV3yfXVFdl3,Default Response Set,61.8.121.87,2021-05-18 11:14:15,2021-05-18 11:26:08,,,,,1,0,9,11,6,10,7,9,5,11,11,10,5,5,8,6,6,12,9,10,11,9,12,11,12,12,12,9,12,12,12,12,12,11,8,10,12,12,3,9,12,10,5,8,11,12,5,9,9,12,10,12,10,3,11,9,4,11,10,10,10,5,54573,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_78|FL_81|FL_76,D9_A|D20_A|D4_A|D7_A|D16_A|D11_A|D12_A|D15_A|D5_A|D1_A|D8_A|D6_A|D18_A|D2_A|D10_A|D13_A|D14_A|D3_A|D19_A|D17_A,M1_D|M17_D|M14_D|M20_D|M18_D|M5_D|M8_D|M13_D|M2_D|M16_D|M6_D|M7_D|M4_D|M15_D|M19_D|M10_D|M3_D|M9_D|M12_D|M11_D,M1_A|M8_A|M10_A|M9_A|M14_A|M15_A|M2_A|M20_A|M11_A|M18_A|M4_A|M19_A|M16_A|M17_A|M5_A|M13_A|M7_A|M3_A|M6_A|M12_A,-33.856292724609375,151.21218872070312,-1
R_2EyhTt43iqJUcqB,Default Response Set,60.227.136.229,2021-05-18 11:21:42,2021-05-18 11:44:49,,,,,1,0,11,10,7,9,11,12,12,12,11,12,10,7,9,12,8,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8,10,9,10,10,8,11,11,11,11,12,10,10,10,7,3,12,12,12,11,12,56961,1,16,1,15,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_76|FL_81|FL_78,D9_A|D16_A|D19_A|D14_A|D10_A|D18_A|D3_A|D7_A|D6_A|D11_A|D13_A|D8_A|D12_A|D5_A|D17_A|D2_A|D20_A|D1_A|D15_A|D4_A,M10_D|M16_D|M3_D|M11_D|M9_D|M17_D|M6_D|M20_D|M1_D|M5_D|M2_D|M8_D|M4_D|M19_D|M18_D|M15_D|M13_D|M12_D|M7_D|M14_D,M4_A|M14_A|M3_A|M13_A|M1_A|M15_A|M2_A|M19_A|M16_A|M18_A|M7_A|M12_A|M11_A|M8_A|M5_A|M9_A|M6_A|M10_A|M20_A|M17_A,-33.856292724609375,151.21218872070312,-1
